date,year,tournament,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,status,win_counts,tsets
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Bublik A.,O Connell C.,45.0,121.0,1220.0,565.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,62,3.0
2021-02-03,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Vesely J.,Ruud C.,69.0,27.0,928.0,1739.0,5.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,63,3.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Kecmanovic M.,Kwon S.W.,42.0,97.0,1328.0,768.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,52,2.0
2021-02-03,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Kyrgios N.,Bourchier H.,47.0,324.0,1170.0,138.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,82,2.0
2021-02-03,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Bolt A.,Mcdonald M.,174.0,194.0,380.0,335.0,6.0,4.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,13,3.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Opelka R.,Stakhovsky S.,40.0,201.0,1402.0,329.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,62,2.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Hurkacz H.,Torpegaard M.,29.0,193.0,1735.0,340.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,75,2.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Vilella Martinez M.,Basilashvili N.,188.0,39.0,346.0,1405.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4,2.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Thompson J.,Herbert P.H.,52.0,84.0,1084.0,822.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,68,3.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Bedene A.,Sweeny D.,58.0,797.0,1055.0,22.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,79,2.0
2021-02-03,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Fritz T.,Coria F.,30.0,92.0,1695.0,783.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,110,2.0
2021-02-03,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Chardy J.,Simon G.,66.0,64.0,950.0,990.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,86,2.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Sinner J.,Vukic A.,36.0,195.0,1464.0,334.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,72,2.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Caruso S.,Sandgren T.,76.0,50.0,858.0,1088.0,6.0,4.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,19,3.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Alcaraz C.,Goffin D.,146.0,14.0,464.0,2600.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,28,2.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Cuevas P.,Haase R.,70.0,198.0,927.0,330.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,71,2.0
2021-02-03,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Dimitrov G.,Harris A.,19.0,232.0,2260.0,251.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,135,2.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Monteiro T.,Ebden M.,83.0,320.0,824.0,141.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,42,3.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Anderson K.,Stebe C.M.,82.0,128.0,825.0,534.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,111,2.0
2021-02-03,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Coric B.,Ruusuvuori E.,25.0,86.0,1855.0,816.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,104,2.0
2021-02-03,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Moutet C.,Ramos-Vinolas A.,80.0,46.0,838.0,1210.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,30,2.0
2021-02-03,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Sugita Y.,21.0,104.0,2241.0,721.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,98,2.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Khachanov K.,Purcell M.,20.0,238.0,2245.0,241.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,141,2.0
2021-02-03,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Duckworth J.,Humbert U.,105.0,32.0,709.0,1671.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,27,2.0
2021-02-03,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Wawrinka S.,Kukushkin M.,18.0,90.0,2365.0,796.0,4.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,94,3.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Travaglia S.,Querrey S.,71.0,51.0,894.0,1085.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,24,3.0
2021-02-03,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,2nd Round,3,Van De Zandschulp B.,Majchrzak K.,159.0,109.0,423.0,690.0,6.0,4.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,15,3.0
2021-02-03,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Popyrin A.,Paul T.,114.0,53.0,631.0,1080.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,36,2.0
2021-02-04,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,3rd Round,3,Travaglia S.,Bublik A.,71.0,45.0,894.0,1220.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,24,2.0
2021-02-04,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,3rd Round,3,Sinner J.,Bedene A.,36.0,58.0,1464.0,1055.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,72,2.0
2021-02-04,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,3rd Round,3,Kecmanovic M.,Caruso S.,42.0,76.0,1328.0,858.0,7.0,6.0,5.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,52,3.0
2021-02-04,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,3rd Round,3,Khachanov K.,Anderson K.,20.0,82.0,2245.0,825.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,141,2.0
2021-02-04,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,3rd Round,3,Monteiro T.,Alcaraz C.,83.0,146.0,824.0,464.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,42,2.0
2021-02-04,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,3rd Round,3,Thompson J.,Vilella Martinez M.,52.0,188.0,1084.0,346.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,68,2.0
2021-02-04,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,3rd Round,3,Van De Zandschulp B.,Opelka R.,159.0,40.0,423.0,1402.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,15,2.0
2021-02-05,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,3rd Round,3,Hurkacz H.,Cuevas P.,29.0,70.0,1735.0,927.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,75,2.0
2021-02-05,2021,Murray River Open,ATP250,Outdoor,Hard,3rd Round,3,Chardy J.,Fritz T.,66.0,30.0,950.0,1695.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,86,2.0
2021-02-05,2021,Murray River Open,ATP250,Outdoor,Hard,3rd Round,3,Coric B.,Kyrgios N.,25.0,47.0,1855.0,1170.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,104,2.0
2021-02-05,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,Quarterfinals,3,Sinner J.,Kecmanovic M.,36.0,42.0,1464.0,1328.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,72,2.0
2021-02-05,2021,Murray River Open,ATP250,Outdoor,Hard,Quarterfinals,3,Chardy J.,Wawrinka S.,66.0,18.0,950.0,2365.0,,,,,,,,,,,,,Walkover,86,0.0
2021-02-05,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,Quarterfinals,3,Travaglia S.,Hurkacz H.,71.0,29.0,894.0,1735.0,3.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,24,3.0
2021-02-05,2021,Murray River Open,ATP250,Outdoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Vesely J.,21.0,69.0,2241.0,928.0,7.0,6.0,,,,,,,,,1.0,0.0,Retired,98,1.0
2021-02-05,2021,Murray River Open,ATP250,Outdoor,Hard,3rd Round,3,Evans D.,Giron M.,33.0,73.0,1589.0,884.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,68,2.0
2021-02-05,2021,Murray River Open,ATP250,Outdoor,Hard,3rd Round,3,Auger-Aliassime F.,Gerasimov E.,21.0,78.0,2241.0,840.0,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,98,3.0
2021-02-05,2021,Murray River Open,ATP250,Outdoor,Hard,Quarterfinals,3,Evans D.,Coric B.,33.0,25.0,1589.0,1855.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,68,2.0
2021-02-05,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,Quarterfinals,3,Monteiro T.,Thompson J.,83.0,52.0,824.0,1084.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,42,2.0
2021-02-05,2021,Murray River Open,ATP250,Outdoor,Hard,3rd Round,3,Wawrinka S.,Bolt A.,18.0,174.0,2365.0,380.0,6.0,4.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,94,3.0
2021-02-05,2021,Murray River Open,ATP250,Outdoor,Hard,3rd Round,3,Dimitrov G.,Popyrin A.,19.0,114.0,2260.0,631.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,135,3.0
2021-02-05,2021,Murray River Open,ATP250,Outdoor,Hard,3rd Round,3,Moutet C.,Duckworth J.,80.0,105.0,838.0,709.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,30,2.0
2021-02-05,2021,Murray River Open,ATP250,Outdoor,Hard,Quarterfinals,3,Moutet C.,Dimitrov G.,80.0,19.0,838.0,2260.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,30,2.0
2021-02-05,2021,Murray River Open,ATP250,Outdoor,Hard,3rd Round,3,Vesely J.,Berankis R.,69.0,72.0,928.0,889.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,63,2.0
2021-02-05,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,Quarterfinals,3,Khachanov K.,Van De Zandschulp B.,20.0,159.0,2245.0,423.0,6.0,7.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,141,3.0
2021-02-06,2021,Murray River Open,ATP250,Outdoor,Hard,Semifinals,3,Auger-Aliassime F.,Moutet C.,21.0,80.0,2241.0,838.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,98,2.0
2021-02-06,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,Semifinals,3,Travaglia S.,Monteiro T.,71.0,83.0,894.0,824.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,24,2.0
2021-02-06,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,Semifinals,3,Sinner J.,Khachanov K.,36.0,20.0,1464.0,2245.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,72,3.0
2021-02-06,2021,Murray River Open,ATP250,Outdoor,Hard,Semifinals,3,Evans D.,Chardy J.,33.0,66.0,1589.0,950.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,68,2.0
2021-02-07,2021,Murray River Open,ATP250,Outdoor,Hard,The Final,3,Evans D.,Auger-Aliassime F.,33.0,21.0,1589.0,2241.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,68,2.0
2021-02-07,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,The Final,3,Sinner J.,Travaglia S.,36.0,71.0,1464.0,894.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,72,2.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Opelka R.,Lu Y.,38.0,1009.0,1422.0,10.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,62,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Lajovic D.,Stakhovsky S.,27.0,200.0,1785.0,332.0,5.0,7.0,6.0,4.0,6.0,3.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,85,5.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Cilic M.,21.0,43.0,2260.0,1325.0,6.0,4.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,135,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,Ramos-Vinolas A.,31.0,46.0,1695.0,1210.0,7.0,6.0,3.0,6.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,110,4.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Moutet C.,Millman J.,71.0,39.0,928.0,1421.0,6.0,4.0,6.0,7.0,3.0,6.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,30,5.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Travaglia S.,64.0,60.0,1005.0,1024.0,7.0,6.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,95,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Vesely J.,Coppejans K.,68.0,178.0,958.0,368.0,6.0,4.0,3.0,6.0,6.0,7.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,63,5.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Muller A.,Londero J.I.,210.0,83.0,305.0,832.0,4.0,6.0,6.0,3.0,6.0,0.0,6.0,3.0,,,3.0,1.0,Completed,1,4.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Sousa P.,18.0,107.0,2365.0,701.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,94,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Novak D.,36.0,98.0,1561.0,752.0,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,112,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Chardy J.,1.0,61.0,12030.0,1020.0,6.0,3.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,216,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Cressy M.,Daniel T.,172.0,118.0,389.0,591.0,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,7,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Tomic B.,Sugita Y.,233.0,104.0,253.0,723.0,3.0,6.0,6.0,1.0,4.0,1.0,,,,,1.0,1.0,Retired,27,2.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Bolt A.,Gombos N.,166.0,89.0,400.0,797.0,6.0,2.0,6.0,2.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,13,4.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Koepfer D.,Dellien H.,70.0,112.0,931.0,646.0,7.0,5.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,30,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Gerasimov E.,Paire B.,79.0,29.0,854.0,1738.0,6.0,2.0,2.0,6.0,7.0,6.0,7.0,5.0,,,3.0,1.0,Completed,39,4.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Schwartzman D.,Ymer E.,9.0,205.0,3480.0,314.0,7.0,6.0,6.0,4.0,2.0,6.0,6.0,2.0,,,3.0,1.0,Completed,165,4.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Ruusuvuori E.,Monfils G.,86.0,11.0,816.0,2860.0,3.0,6.0,6.0,4.0,7.0,5.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,28,5.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Fucsovics M.,Polmans M.,55.0,126.0,1072.0,546.0,4.0,6.0,6.0,3.0,6.0,1.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,89,5.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Karatsev A.,Mager G.,114.0,96.0,642.0,770.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,35,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Kecmanovic M.,Majchrzak K.,41.0,109.0,1353.0,690.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,52,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Nishikori K.,16.0,42.0,2585.0,1345.0,7.0,5.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,146,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Bublik A.,Bedene A.,45.0,57.0,1220.0,1065.0,6.0,4.0,7.0,5.0,5.0,7.0,6.0,4.0,,,3.0,1.0,Completed,62,4.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Giron M.,7.0,75.0,5615.0,889.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,226,4.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Duckworth J.,Dzumhur D.,105.0,120.0,721.0,572.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,27,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Coria F.,14.0,92.0,2630.0,785.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,110,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Sinner J.,12.0,32.0,2830.0,1694.0,3.0,6.0,6.0,3.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,120,5.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Humbert U.,Uchiyama Y.,34.0,106.0,1671.0,701.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,58,4.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Auger-Aliassime F.,Stebe C.M.,19.0,129.0,2346.0,539.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,98,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Ferreira Silva F.,47.0,185.0,1190.0,356.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,82,3.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Martinez P.,Nishioka Y.,87.0,58.0,810.0,1062.0,6.0,7.0,6.0,1.0,6.0,1.0,6.0,1.0,,,3.0,1.0,Completed,26,4.0
2021-02-08,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Kukushkin M.,3.0,90.0,9125.0,796.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,173,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Caruso S.,Laaksonen H.,78.0,139.0,863.0,492.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,19,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Tu L.,65.0,,998.0,,6.0,7.0,6.0,4.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,74,4.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,O Connell C.,Struff J.L.,121.0,37.0,568.0,1495.0,7.0,6.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,5,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Norrie C.,Evans D.,69.0,26.0,935.0,1794.0,6.0,4.0,4.0,6.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,97,4.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Thompson J.,28.0,49.0,1739.0,1113.0,6.0,3.0,6.0,3.0,2.0,1.0,,,,,2.0,0.0,Retired,102,2.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Alcaraz C.,Van De Zandschulp B.,141.0,151.0,484.0,461.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,28,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Albot R.,Bautista Agut R.,85.0,13.0,817.0,2710.0,6.0,7.0,6.0,0.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,65,4.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Berankis R.,Nagal S.,73.0,144.0,909.0,480.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,39,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Sonego L.,Querrey S.,35.0,52.0,1588.0,1085.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,64,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Monteiro T.,Martin A.,74.0,103.0,894.0,734.0,7.0,6.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,42,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Kokkinakis T.,Kwon S.W.,267.0,97.0,209.0,768.0,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,14,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Cuevas P.,Seppi A.,72.0,108.0,927.0,699.0,6.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,71,4.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Hanfmann Y.,8.0,102.0,4429.0,736.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,154,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Mmoh M.,Troicki V.,177.0,202.0,368.0,326.0,7.0,6.0,6.0,7.0,3.0,6.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,10,5.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Simon G.,6.0,66.0,5965.0,990.0,6.0,1.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,170,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Herbert P.H.,17.0,84.0,2535.0,822.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,129,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Mcdonald M.,Cecchinato M.,192.0,82.0,345.0,838.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,41,4.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Vukic A.,20.0,196.0,2290.0,341.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,141,4.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Popyrin A.,Goffin D.,113.0,15.0,643.0,2600.0,3.0,6.0,6.0,4.0,6.0,7.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,36,5.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Krajinovic F.,Haase R.,33.0,197.0,1673.0,340.0,7.0,6.0,6.0,3.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,81,4.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Coric B.,Pella G.,25.0,44.0,1855.0,1310.0,6.0,3.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,104,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Djere L.,2.0,56.0,9850.0,1068.0,6.0,3.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,207,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Andujar P.,Halys Q.,59.0,207.0,1044.0,310.0,6.0,4.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,37,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Pospisil V.,4.0,63.0,8715.0,1013.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,195,3.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Harris L.,Torpegaard M.,91.0,188.0,793.0,350.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,48,4.0
2021-02-09,2021,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Berrettini M.,Anderson K.,10.0,81.0,3345.0,845.0,7.0,6.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,107,3.0
