date,year,tournament,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,status,win_counts,tsets,s1win,s1loss,s1win(%)
2019-06-03,2019,French Open,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Struff J.L.,1.0,45.0,12355.0,1035.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,216,3.0,216,23,90.0
2019-06-03,2019,French Open,Grand Slam,Outdoor,Clay,4th Round,5,Zverev A.,Fognini F.,5.0,12.0,4360.0,2785.0,3.0,6.0,6.0,2.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,226,4.0,226,23,91.0
2019-06-03,2019,French Open,Grand Slam,Outdoor,Clay,4th Round,5,Thiem D.,Monfils G.,4.0,17.0,4685.0,1965.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,173,3.0,173,16,92.0
2019-06-04,2019,French Open,Grand Slam,Outdoor,Clay,Quarterfinals,5,Federer R.,Wawrinka S.,3.0,28.0,5950.0,1365.0,7.0,6.0,4.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,163,4.0,163,15,92.0
2019-06-04,2019,French Open,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Nishikori K.,2.0,7.0,7945.0,3860.0,6.0,1.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,207,3.0,206,23,90.0
2019-06-06,2019,French Open,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Zverev A.,1.0,5.0,12355.0,4360.0,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,216,3.0,216,27,89.0
2019-06-06,2019,French Open,Grand Slam,Outdoor,Clay,Quarterfinals,5,Thiem D.,Khachanov K.,4.0,11.0,4685.0,2800.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,173,3.0,173,23,88.0
2019-06-07,2019,French Open,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Federer R.,2.0,3.0,7945.0,5950.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,207,3.0,206,12,94.0
2019-06-08,2019,French Open,Grand Slam,Outdoor,Clay,Semifinals,5,Thiem D.,Djokovic N.,4.0,1.0,4685.0,12355.0,6.0,2.0,3.0,6.0,7.0,5.0,5.0,7.0,7.0,5.0,3.0,2.0,Completed,173,5.0,173,18,91.0
2019-06-09,2019,French Open,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Thiem D.,2.0,4.0,7945.0,4685.0,6.0,3.0,5.0,7.0,6.0,1.0,6.0,1.0,,,3.0,1.0,Completed,207,4.0,206,21,91.0
2019-06-11,2019,Mercedes Cup,ATP250,Outdoor,Grass,1st Round,3,Berrettini M.,Kyrgios N.,30.0,36.0,1275.0,1225.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,107,2.0,104,13,89.0
2019-06-13,2019,Mercedes Cup,ATP250,Outdoor,Grass,2nd Round,3,Berrettini M.,Khachanov K.,30.0,9.0,1275.0,2980.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,107,2.0,104,23,82.0
2019-06-14,2019,Mercedes Cup,ATP250,Outdoor,Grass,Quarterfinals,3,Berrettini M.,Kudla D.,30.0,84.0,1275.0,675.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,107,2.0,104,9,92.0
2019-06-15,2019,Mercedes Cup,ATP250,Outdoor,Grass,Semifinals,3,Berrettini M.,Struff J.L.,30.0,38.0,1275.0,1170.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,107,2.0,104,23,82.0
2019-06-16,2019,Mercedes Cup,ATP250,Outdoor,Grass,The Final,3,Berrettini M.,Auger-Aliassime F.,30.0,21.0,1275.0,1462.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,107,2.0,104,18,85.0
2019-06-17,2019,Halle Open,ATP500,Outdoor,Grass,1st Round,3,Zverev A.,Haase R.,5.0,66.0,4360.0,781.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,226,2.0,226,13,95.0
2019-06-17,2019,Queen's Club Championships,ATP500,Outdoor,Grass,1st Round,3,Medvedev D.,Verdasco F.,13.0,37.0,2625.0,1210.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,195,2.0,195,17,92.0
2019-06-18,2019,Halle Open,ATP500,Outdoor,Grass,1st Round,3,Federer R.,Millman J.,3.0,57.0,6420.0,875.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,163,2.0,163,14,92.0
2019-06-18,2019,Halle Open,ATP500,Outdoor,Grass,1st Round,3,Berrettini M.,Basilashvili N.,22.0,17.0,1505.0,1970.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,107,2.0,104,17,86.0
2019-06-20,2019,Halle Open,ATP500,Outdoor,Grass,2nd Round,3,Berrettini M.,Seppi A.,22.0,69.0,1505.0,770.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,107,3.0,104,5,95.0
2019-06-20,2019,Halle Open,ATP500,Outdoor,Grass,2nd Round,3,Federer R.,Tsonga J.W.,3.0,77.0,6420.0,725.0,7.0,6.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,163,3.0,163,8,95.0
2019-06-20,2019,Queen's Club Championships,ATP500,Outdoor,Grass,1st Round,3,Tsitsipas S.,Edmund K.,6.0,30.0,4215.0,1280.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,170,2.0,166,14,92.0
2019-06-20,2019,Queen's Club Championships,ATP500,Outdoor,Grass,2nd Round,3,Tsitsipas S.,Chardy J.,6.0,65.0,4215.0,810.0,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,170,3.0,166,20,89.0
2019-06-20,2019,Queen's Club Championships,ATP500,Outdoor,Grass,2nd Round,3,Medvedev D.,Pouille L.,13.0,29.0,2625.0,1295.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,195,3.0,195,11,95.0
2019-06-20,2019,Halle Open,ATP500,Outdoor,Grass,2nd Round,3,Zverev A.,Johnson S.,5.0,76.0,4360.0,725.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,226,2.0,226,10,96.0
2019-06-21,2019,Halle Open,ATP500,Outdoor,Grass,Quarterfinals,3,Berrettini M.,Khachanov K.,22.0,9.0,1505.0,2980.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,107,2.0,104,23,82.0
2019-06-21,2019,Halle Open,ATP500,Outdoor,Grass,Quarterfinals,3,Federer R.,Bautista Agut R.,3.0,20.0,6420.0,1690.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,163,3.0,163,22,88.0
2019-06-21,2019,Queen's Club Championships,ATP500,Outdoor,Grass,Quarterfinals,3,Medvedev D.,Schwartzman D.,13.0,23.0,2625.0,1440.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,195,2.0,195,29,87.0
2019-06-22,2019,Halle Open,ATP500,Outdoor,Grass,Semifinals,3,Federer R.,Herbert P.H.,3.0,43.0,6420.0,1008.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,163,2.0,163,5,97.0
2019-06-23,2019,Halle Open,ATP500,Outdoor,Grass,The Final,3,Federer R.,Goffin D.,3.0,33.0,6420.0,1255.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,163,2.0,163,19,90.0
2019-07-01,2019,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5,Djokovic N.,Kohlschreiber P.,1.0,57.0,12415.0,885.0,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,216,3.0,216,15,94.0
2019-07-01,2019,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5,Medvedev D.,Lorenzi P.,13.0,106.0,2625.0,531.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,195,3.0,195,5,98.0
2019-07-02,2019,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5,Rublev A.,Garin C.,79.0,34.0,696.0,1259.0,4.0,6.0,6.0,4.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,154,4.0,147,10,94.0
2019-07-02,2019,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5,Berrettini M.,Bedene A.,20.0,85.0,1665.0,660.0,3.0,6.0,6.0,3.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,107,4.0,104,16,87.0
2019-07-02,2019,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Harris L.,3.0,86.0,6620.0,652.0,3.0,6.0,6.0,1.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,163,4.0,163,11,94.0
2019-07-02,2019,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5,Nadal R.,Sugita Y.,2.0,274.0,7945.0,151.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,207,3.0,206,6,97.0
2019-07-03,2019,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5,Medvedev D.,Popyrin A.,13.0,101.0,2625.0,553.0,6.0,7.0,6.0,1.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,195,4.0,195,10,95.0
2019-07-03,2019,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5,Djokovic N.,Kudla D.,1.0,111.0,12415.0,520.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,216,3.0,216,9,96.0
2019-07-04,2019,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5,Nadal R.,Kyrgios N.,2.0,43.0,7945.0,1045.0,6.0,3.0,3.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,207,4.0,206,13,94.0
2019-07-04,2019,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5,Federer R.,Clarke J.,3.0,169.0,6620.0,316.0,6.0,1.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,163,3.0,163,1,99.0
2019-07-04,2019,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5,Berrettini M.,Baghdatis M.,20.0,135.0,1665.0,420.0,6.0,1.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,107,3.0,104,3,97.0
2019-07-05,2019,Wimbledon,Grand Slam,Outdoor,Grass,3rd Round,5,Djokovic N.,Hurkacz H.,1.0,48.0,12415.0,959.0,7.0,5.0,6.0,7.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,216,4.0,216,14,94.0
2019-07-06,2019,Wimbledon,Grand Slam,Outdoor,Grass,3rd Round,5,Berrettini M.,Schwartzman D.,20.0,24.0,1665.0,1485.0,6.0,7.0,7.0,6.0,4.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,107,5.0,104,29,78.0
2019-07-06,2019,Wimbledon,Grand Slam,Outdoor,Grass,3rd Round,5,Nadal R.,Tsonga J.W.,2.0,72.0,7945.0,750.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,207,3.0,206,8,96.0
2019-07-06,2019,Wimbledon,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Pouille L.,3.0,28.0,6620.0,1340.0,7.0,5.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,163,3.0,163,11,94.0
2019-07-08,2019,Wimbledon,Grand Slam,Outdoor,Grass,4th Round,5,Nadal R.,Sousa J.,2.0,69.0,7945.0,770.0,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,207,3.0,206,8,96.0
2019-07-08,2019,Wimbledon,Grand Slam,Outdoor,Grass,4th Round,5,Djokovic N.,Humbert U.,1.0,66.0,12415.0,822.0,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,216,3.0,216,5,98.0
2019-07-08,2019,Wimbledon,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Berrettini M.,3.0,20.0,6620.0,1665.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,163,3.0,163,16,91.0
2019-07-10,2019,Wimbledon,Grand Slam,Outdoor,Grass,Quarterfinals,5,Djokovic N.,Goffin D.,1.0,23.0,12415.0,1510.0,6.0,4.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,216,3.0,216,19,92.0
2019-07-10,2019,Wimbledon,Grand Slam,Outdoor,Grass,Quarterfinals,5,Nadal R.,Querrey S.,2.0,65.0,7945.0,830.0,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,207,3.0,206,11,95.0
2019-07-10,2019,Wimbledon,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Nishikori K.,3.0,7.0,6620.0,4040.0,4.0,6.0,6.0,1.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,163,4.0,163,23,88.0
2019-07-12,2019,Wimbledon,Grand Slam,Outdoor,Grass,Semifinals,5,Djokovic N.,Bautista Agut R.,1.0,22.0,12415.0,1600.0,6.0,2.0,4.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,216,4.0,216,22,91.0
2019-07-12,2019,Wimbledon,Grand Slam,Outdoor,Grass,Semifinals,5,Federer R.,Nadal R.,3.0,2.0,6620.0,7945.0,7.0,6.0,1.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,163,4.0,163,19,90.0
2019-07-14,2019,Wimbledon,Grand Slam,Outdoor,Grass,The Final,5,Djokovic N.,Federer R.,1.0,3.0,12415.0,6620.0,7.0,6.0,1.0,6.0,7.0,6.0,4.0,6.0,13.0,12.0,3.0,2.0,Completed,216,5.0,216,12,95.0
2019-07-16,2019,Croatia Open,ATP250,Outdoor,Clay,1st Round,3,Rublev A.,Haase R.,76.0,78.0,741.0,716.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,154,2.0,147,13,92.0
2019-07-22,2019,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,3,Rublev A.,Garin C.,78.0,37.0,716.0,1234.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,154,2.0,147,10,94.0
2019-07-23,2019,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,3,Zverev A.,Jarry N.,5.0,38.0,4325.0,1135.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,226,2.0,226,3,99.0
2019-07-23,2019,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,3,Thiem D.,Cuevas P.,4.0,47.0,4595.0,1013.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,173,2.0,173,13,93.0
2019-07-23,2019,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,3,Ruud C.,Haase R.,69.0,86.0,832.0,626.0,6.0,3.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,102,3.0,86,13,87.0
2019-07-24,2019,German Tennis Championships,ATP500,Outdoor,Clay,2nd Round,3,Thiem D.,Fucsovics M.,4.0,50.0,4595.0,965.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,173,2.0,173,16,92.0
2019-07-24,2019,German Tennis Championships,ATP500,Outdoor,Clay,2nd Round,3,Rublev A.,Ruud C.,78.0,69.0,716.0,832.0,3.0,6.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,154,3.0,147,15,91.0
2019-07-25,2019,German Tennis Championships,ATP500,Outdoor,Clay,2nd Round,3,Zverev A.,Delbonis F.,5.0,67.0,4325.0,846.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,226,2.0,226,11,95.0
2019-07-26,2019,German Tennis Championships,ATP500,Outdoor,Clay,Quarterfinals,3,Zverev A.,Krajinovic F.,5.0,58.0,4325.0,928.0,2.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,226,3.0,226,16,93.0
2019-07-26,2019,German Tennis Championships,ATP500,Outdoor,Clay,Quarterfinals,3,Rublev A.,Thiem D.,78.0,4.0,716.0,4595.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,154,2.0,147,21,88.0
2019-07-27,2019,German Tennis Championships,ATP500,Outdoor,Clay,Semifinals,3,Rublev A.,Carreno Busta P.,78.0,59.0,716.0,917.0,4.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,154,3.0,147,24,86.0
2019-07-30,2019,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Medvedev D.,Fratangelo B.,10.0,124.0,2625.0,452.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,195,2.0,195,2,99.0
2019-07-30,2019,Generali Open,ATP250,Outdoor,Clay,1st Round,3,Ruud C.,Carreno Busta P.,65.0,47.0,869.0,1007.0,6.0,1.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,102,3.0,86,24,78.0
2019-07-31,2019,Generali Open,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Ofner S.,4.0,167.0,4595.0,307.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,173,2.0,173,2,99.0
2019-07-31,2019,Generali Open,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Bachinger M.,65.0,125.0,869.0,451.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,102,2.0,86,1,99.0
2019-08-01,2019,Citi Open,ATP500,Outdoor,Hard,3rd Round,3,Medvedev D.,Tiafoe F.,10.0,40.0,2625.0,1060.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,195,2.0,195,16,92.0
2019-08-01,2019,Generali Open,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud C.,Cuevas P.,65.0,53.0,869.0,968.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,102,2.0,86,13,87.0
2019-08-01,2019,Generali Open,ATP250,Outdoor,Clay,Quarterfinals,3,Thiem D.,Andujar P.,4.0,75.0,4595.0,802.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,173,2.0,173,8,96.0
2019-08-01,2019,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Paul T.,6.0,128.0,4045.0,427.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,170,2.0,166,9,95.0
2019-08-02,2019,Citi Open,ATP500,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Cilic M.,10.0,17.0,2625.0,1940.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,195,2.0,195,27,88.0
2019-08-02,2019,Citi Open,ATP500,Outdoor,Hard,3rd Round,3,Tsitsipas S.,Thompson J.,6.0,46.0,4045.0,1009.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,170,2.0,166,8,95.0
2019-08-02,2019,Generali Open,ATP250,Outdoor,Clay,Semifinals,3,Thiem D.,Sonego L.,4.0,56.0,4595.0,954.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,173,2.0,173,11,94.0
2019-08-03,2019,Citi Open,ATP500,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Paire B.,6.0,30.0,4045.0,1368.0,7.0,5.0,6.0,0.0,,,,,,,2.0,0.0,Completed,170,2.0,166,17,91.0
2019-08-03,2019,Generali Open,ATP250,Outdoor,Clay,The Final,3,Thiem D.,Ramos-Vinolas A.,4.0,69.0,4595.0,860.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,173,2.0,173,17,91.0
2019-08-04,2019,Citi Open,ATP500,Outdoor,Hard,Semifinals,3,Medvedev D.,Gojowczyk P.,10.0,122.0,2625.0,465.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,195,2.0,195,8,96.0
2019-08-07,2019,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Norrie C.,7.0,62.0,4005.0,880.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,14,94.0
2019-08-07,2019,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Evans D.,2.0,53.0,7945.0,980.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,13,94.0
2019-08-07,2019,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Thiem D.,Shapovalov D.,4.0,32.0,4755.0,1330.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,173,3.0,173,16,92.0
2019-08-07,2019,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Edmund K.,9.0,33.0,2745.0,1325.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,195,2.0,195,14,93.0
2019-08-08,2019,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Basilashvili N.,7.0,17.0,4005.0,1975.0,7.0,5.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,226,3.0,226,17,93.0
2019-08-08,2019,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Pella G.,2.0,24.0,7945.0,1640.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,12,94.0
2019-08-08,2019,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Medvedev D.,Garin C.,9.0,36.0,2745.0,1233.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,195,2.0,195,10,95.0
2019-08-08,2019,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Thiem D.,Cilic M.,4.0,16.0,4755.0,2030.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,173,2.0,173,27,86.0
2019-08-09,2019,Rogers Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Nadal R.,Fognini F.,2.0,11.0,7945.0,2420.0,2.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,207,3.0,206,23,90.0
2019-08-09,2019,Rogers Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Thiem D.,9.0,4.0,2745.0,4755.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,195,2.0,195,21,90.0
2019-08-10,2019,Rogers Masters,Masters 1000,Outdoor,Hard,Semifinals,3,Medvedev D.,Khachanov K.,9.0,8.0,2745.0,2890.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,195,2.0,195,23,89.0
2019-08-11,2019,Rogers Masters,Masters 1000,Outdoor,Hard,The Final,3,Nadal R.,Medvedev D.,2.0,9.0,7945.0,2745.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,207,2.0,206,18,92.0
2019-08-11,2019,Rogers Masters,Masters 1000,Outdoor,Hard,Semifinals,3,Nadal R.,Monfils G.,2.0,20.0,7945.0,1770.0,,,,,,,,,,,,,Walkover,207,0.0,206,16,93.0
2019-08-13,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Rublev A.,Basilashvili N.,70.0,17.0,836.0,2020.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,154,3.0,147,17,90.0
2019-08-13,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Medvedev D.,Edmund K.,8.0,30.0,3230.0,1360.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,195,2.0,195,14,93.0
2019-08-13,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Querrey S.,1.0,45.0,12325.0,1035.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,216,2.0,216,11,95.0
2019-08-14,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Paire B.,8.0,29.0,3230.0,1403.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,195,2.0,195,17,92.0
2019-08-14,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Rublev A.,Wawrinka S.,70.0,23.0,836.0,1670.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,154,2.0,147,15,91.0
2019-08-14,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Londero J.I.,3.0,55.0,7460.0,940.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,163,2.0,163,5,97.0
2019-08-15,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Medvedev D.,Struff J.L.,8.0,36.0,3230.0,1235.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,195,2.0,195,23,89.0
2019-08-15,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Rublev A.,Federer R.,70.0,3.0,836.0,7460.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,154,2.0,147,12,92.0
2019-08-16,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Carreno Busta P.,1.0,53.0,12325.0,962.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,216,2.0,216,24,90.0
2019-08-17,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Semifinals,3,Medvedev D.,Djokovic N.,8.0,1.0,3230.0,12325.0,3.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,195,3.0,195,18,92.0
2019-08-17,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Rublev A.,8.0,70.0,3230.0,836.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,195,2.0,195,20,91.0
2019-08-17,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Pouille L.,1.0,31.0,12325.0,1340.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,216,2.0,216,11,95.0
2019-08-18,2019,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,The Final,3,Medvedev D.,Goffin D.,8.0,19.0,3230.0,1815.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,195,2.0,195,19,91.0
2019-08-20,2019,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3,Rublev A.,Fabbiano T.,47.0,87.0,1031.0,610.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,154,2.0,147,3,98.0
2019-08-20,2019,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3,Ruud C.,Harris L.,54.0,99.0,976.0,535.0,6.0,1.0,,,,,,,,,1.0,0.0,Retired,102,1.0,86,11,89.0
2019-08-21,2019,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3,Rublev A.,Ramos-Vinolas A.,47.0,50.0,1031.0,1019.0,6.0,7.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,154,3.0,147,17,90.0
2019-08-22,2019,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,3rd Round,3,Rublev A.,Querrey S.,47.0,46.0,1031.0,1035.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,154,2.0,147,11,93.0
